"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000097, 1, 0.000097, x0='-2.6825397313802792', x1='7.619548198595208', x2='4.145019634442923', x3='-1.1709274274827868', x4='3.083628549201582', x5='0.4016129149717395'
0.014355, 0.452872, 0.033435, 1, 0.019080, x0='-2.6825397313802792', x1='7.619548198595208', x2='4.145019634442923', x3='-1.1709274274827868', x4='3.083628549201582', x5='0.4016129149717395'
0.029262, 0.070172, 0.322170, 2, 0.292908, x0='-3.0497673710891613', x1='5.330919757007382', x2='6.940968125883387', x3='-1.539624143253262', x4='3.0835006236294973', x5='0.13989358695433468'
0.355948, 0.069787, 7.989388, 3, 7.633440, x0='-2.080773012338321', x1='7.506384712120714', x2='6.896214129221207', x3='-2.72928328234397', x4='2.272471024389858', x5='0.2980244053518462'
0.521465, 0.065717, 16.556226, 4, 16.034761, x0='-2.3405863434213656', x1='5.792361305300507', x2='7.327439884780533', x3='-2.3234915721205947', x4='1.4778937397419685', x5='0.028695689863961982'
0.564124, 0.057892, 19.506959, 5, 18.942835, x0='-2.5491670410058593', x1='6.425536998040009', x2='6.936642202921141', x3='-1.3976295959426155', x4='4.26709788987649', x5='0.10374118577443192'
0.930519, 0.042424, 39.099194, 6, 38.168675, x0='-2.459187504000582', x1='5.380176653573916', x2='7.223467832882394', x3='-2.232403616774815', x4='2.916420099006719', x5='0.07248265530684728'
