"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000090, 1, 0.000090, x0='-4.427184146847615', x1='5.468409116159567', x2='5.166697446737537', x3='-2.4737392169558943', x4='4.557793026011394', x5='0.26048328742862104'
0.014215, 0.168981, 0.033269, 1, 0.019053, x0='-4.427184146847615', x1='5.468409116159567', x2='5.166697446737537', x3='-2.4737392169558943', x4='4.557793026011394', x5='0.26048328742862104'
0.028639, 0.148528, 0.321304, 2, 0.292665, x0='-3.0208079181949494', x1='4.302339512022793', x2='6.682814513749159', x3='-1.5860107594761308', x4='1.7579816943137954', x5='0.29784322077691755'
