"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.009428, 1, 0.009428, x0='-4.8863531013191', x1='3.714082035496408', x2='5.334658485360944', x3='-1.976851650781677', x4='4.598756534240658', x5='0.3959630417703522'
0.042966, 0.206241, 0.070553, 1, 0.027587, x0='-4.8863531013191', x1='3.714082035496408', x2='5.334658485360944', x3='-1.976851650781677', x4='4.598756534240658', x5='0.3959630417703522'
0.056345, 0.204975, 0.369243, 2, 0.312898, x0='-3.775464100739464', x1='7.0729225676557395', x2='4.1244362645325365', x3='-3.9202798884885177', x4='3.987603246882777', x5='0.446331129091648'
0.111463, 0.149481, 1.127803, 3, 1.016340, x0='-2.145543181209814', x1='6.384460817279176', x2='7.129129793167451', x3='-1.699940501074166', x4='4.264302725689381', x5='0.10965197964972168'
