"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000094, 1, 0.000094, x0='-5.901036752912455', x1='3.221638046453227', x2='7.617107551611429', x3='-0.1689250213983846', x4='4.396231385345797', x5='0.46455645166091974'
0.014675, 0.453982, 0.034403, 1, 0.019727, x0='-5.901036752912455', x1='3.221638046453227', x2='7.617107551611429', x3='-0.1689250213983846', x4='4.396231385345797', x5='0.46455645166091974'
0.029814, 0.055511, 0.365670, 2, 0.335857, x0='-2.988385430258473', x1='5.569945694158359', x2='5.897997928985314', x3='-2.2942176503281444', x4='2.3002429780299942', x5='0.47119457519131447'
0.080271, 0.038697, 1.307113, 3, 1.226842, x0='-3.1914125169356584', x1='7.214990125768712', x2='7.696512969510755', x3='-3.948947265939128', x4='2.2614500740521755', x5='0.24197149060224105'
0.164467, 0.030732, 6.249393, 4, 6.084926, x0='-3.1876370811293464', x1='4.584445182076711', x2='6.497718836440081', x3='-3.331887468467503', x4='4.418498287838387', x5='0.4024185653628192'
0.201525, 0.027112, 8.716111, 5, 8.514585, x0='-3.4402391368932332', x1='7.351839158062646', x2='7.571081862435461', x3='-0.8953586415165598', x4='4.222120977175425', x5='0.04183994613865588'
0.781240, 0.025020, 32.870060, 6, 32.088820, x0='-2.7120469419112', x1='3.3802476513269344', x2='6.2838212996159974', x3='-2.385583625898922', x4='4.681645973967414', x5='0.24418913554775123'
0.939408, 0.024859, 39.953045, 7, 39.013637, x0='-2.5877099479354286', x1='5.590285720666181', x2='6.45514174698543', x3='-1.322227612099546', x4='2.212377975001813', x5='0.39278208828980926'
