"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000287, 1, 0.000287, burn_in='0.4640125438939804', l_rate='7.465279055348597e-05', mdecay='0.7258710561569837', n_units_1='193', n_units_2='18'
18.060907, 16985979.765467, 18.105103, 1, 0.044197, burn_in='0.4640125438939804', l_rate='7.465279055348597e-05', mdecay='0.7258710561569837', n_units_1='193', n_units_2='18'
