"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.002332, 1, 0.002332, burn_in='0.7449168972841247', l_rate='0.023274625892008422', mdecay='0.34691504838649156', n_units_1='299', n_units_2='378'
338.240354, 44.733941, 338.286129, 1, 0.045775, burn_in='0.7449168972841247', l_rate='0.023274625892008422', mdecay='0.34691504838649156', n_units_1='299', n_units_2='378'
888.968222, 8.850105, 895.545367, 2, 6.577145, burn_in='0.7821861723196819', l_rate='0.09864203596860698', mdecay='0.15556741022530218', n_units_1='20', n_units_2='425'
1538.603096, 7.389351, 1548.278410, 3, 9.675315, burn_in='0.4401689253145046', l_rate='0.016992876300442057', mdecay='0.004043439598518939', n_units_1='173', n_units_2='152'
2539.615497, 3.851700, 2556.425677, 4, 16.810179, burn_in='0.7753793259809143', l_rate='0.07658283284744892', mdecay='0.26226539027151374', n_units_1='69', n_units_2='21'
