"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000069, 1, 0.000069, x0='-4.883873400348966', x1='5.395071371233329', x2='5.850207574667986', x3='-2.466976196963293', x4='3.5783326110298836', x5='0.3000528495112813'
0.018545, 0.427302, 0.045657, 1, 0.027112, x0='-4.883873400348966', x1='5.395071371233329', x2='5.850207574667986', x3='-2.466976196963293', x4='3.5783326110298836', x5='0.3000528495112813'
0.052688, 0.286896, 0.359108, 2, 0.306420, x0='-2.4861177598532462', x1='6.478288568019359', x2='7.333864369866159', x3='-3.4124638323261696', x4='2.9318593269725737', x5='0.3098095053361572'
0.320096, 0.284022, 10.395714, 3, 10.075619, x0='-2.7139382394488707', x1='4.8241444007432035', x2='6.437806712727886', x3='-1.4733864555122596', x4='3.99905848060725', x5='0.32877140885414735'
