"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000070, 1, 0.000070, x0='-4.143064484620699', x1='3.41201617926935', x2='5.885390375676876', x3='-1.3996332638421483', x4='2.4787544701344886', x5='0.06315585129981383'
0.040632, 0.321032, 0.082601, 1, 0.041969, x0='-4.143064484620699', x1='3.41201617926935', x2='5.885390375676876', x3='-1.3996332638421483', x4='2.4787544701344886', x5='0.06315585129981383'
0.074548, 0.202340, 0.420359, 2, 0.345811, x0='-2.6469587013784497', x1='4.0777176776897335', x2='4.894130669530188', x3='-1.5950978305698338', x4='1.8817094889080397', x5='0.11818460275329984'
0.191595, 0.092205, 1.323208, 3, 1.131613, x0='-3.5515296284958286', x1='3.4159337556575404', x2='6.850258132478894', x3='-1.0137966424437348', x4='4.663335884295854', x5='0.2607717284028018'
0.598676, 0.029007, 11.623256, 4, 11.024580, x0='-3.900032196859244', x1='5.562547296496028', x2='7.188160010744838', x3='-0.6017059649237835', x4='3.8842385319756785', x5='0.23351191896088325'
